# data from file /Users/tpaneque/Library/CloudStorage/Dropbox/Documents_MAC_ESO/MAPS/hd163296/HD_163296_CO_220GHz.robust_0.5.JvMcorr.image.fits
# parameters used:
# PA: -133.3
# inc: 46.7
# dist: 101.0 
# vsys: 5800.0 
# Xmax: 800 
# Zmax: 300
# r[au] h[au] temp[K] std_temp[K]
6.500000000000000000e+01 6.000000000000000000e+00 4.643209075927734375e+01 0.000000000000000000e+00
6.500000000000000000e+01 1.000000000000000000e+01 5.336075592041015625e+01 0.000000000000000000e+00
6.500000000000000000e+01 1.300000000000000000e+01 4.902217102050781250e+01 0.000000000000000000e+00
6.500000000000000000e+01 1.400000000000000000e+01 5.186652628580728930e+01 2.151562633447571482e+00
6.500000000000000000e+01 1.500000000000000000e+01 5.248716100056966383e+01 3.129634163369932942e+00
6.500000000000000000e+01 1.700000000000000000e+01 5.390764236450195312e+01 1.145980381156141759e+00
6.600000000000000000e+01 2.000000000000000000e+00 4.197626495361328125e+01 0.000000000000000000e+00
6.600000000000000000e+01 7.000000000000000000e+00 4.705076980590820312e+01 0.000000000000000000e+00
6.600000000000000000e+01 8.000000000000000000e+00 4.830172729492187500e+01 0.000000000000000000e+00
6.600000000000000000e+01 9.000000000000000000e+00 4.763599395751953125e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.000000000000000000e+01 5.166987228393554688e+01 1.134326221229694065e+00
6.600000000000000000e+01 1.100000000000000000e+01 4.938617706298828125e+01 6.714019775390625000e-01
6.600000000000000000e+01 1.200000000000000000e+01 5.293705749511718750e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.300000000000000000e+01 4.996055603027343750e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.400000000000000000e+01 5.346865081787109375e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.600000000000000000e+01 5.199536132812500000e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.700000000000000000e+01 5.440246963500976562e+01 0.000000000000000000e+00
6.700000000000000000e+01 9.000000000000000000e+00 4.827239227294921875e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.000000000000000000e+01 4.869155502319335938e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.100000000000000000e+01 4.985756683349609375e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.200000000000000000e+01 5.033673477172851562e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.300000000000000000e+01 4.927854537963867188e+01 5.592613220214843750e-01
6.700000000000000000e+01 1.400000000000000000e+01 4.557324218750000000e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.700000000000000000e+01 5.273694229125976562e+01 1.497840881347656250e-01
6.700000000000000000e+01 1.800000000000000000e+01 5.394376754760742188e+01 4.444236755371093750e-01
6.800000000000000000e+01 0.000000000000000000e+00 4.136629740397135180e+01 2.482786161874816599e+00
6.800000000000000000e+01 4.000000000000000000e+00 4.689556121826171875e+01 0.000000000000000000e+00
6.800000000000000000e+01 6.000000000000000000e+00 4.502215957641601562e+01 1.012767791748046875e+00
6.800000000000000000e+01 8.000000000000000000e+00 4.787748718261718750e+01 0.000000000000000000e+00
6.800000000000000000e+01 1.000000000000000000e+01 4.365619659423828125e+01 6.852569580078125000e-01
6.800000000000000000e+01 1.100000000000000000e+01 5.067232131958007812e+01 1.277896881103515625e+00
6.800000000000000000e+01 1.300000000000000000e+01 4.789282608032226562e+01 0.000000000000000000e+00
6.800000000000000000e+01 1.400000000000000000e+01 5.335090637207031250e+01 0.000000000000000000e+00
6.800000000000000000e+01 1.700000000000000000e+01 5.180286216735839844e+01 1.951635360717773438e+00
6.800000000000000000e+01 1.800000000000000000e+01 5.186860275268554688e+01 0.000000000000000000e+00
6.800000000000000000e+01 1.900000000000000000e+01 5.396331405639648438e+01 0.000000000000000000e+00
6.900000000000000000e+01 0.000000000000000000e+00 4.031505393981933594e+01 1.090218482751643236e+00
6.900000000000000000e+01 2.000000000000000000e+00 4.258246994018554688e+01 0.000000000000000000e+00
6.900000000000000000e+01 6.000000000000000000e+00 5.191457366943359375e+01 0.000000000000000000e+00
6.900000000000000000e+01 8.000000000000000000e+00 4.628217315673828125e+01 0.000000000000000000e+00
6.900000000000000000e+01 9.000000000000000000e+00 4.891329574584960938e+01 0.000000000000000000e+00
6.900000000000000000e+01 1.000000000000000000e+01 5.030412292480468750e+01 0.000000000000000000e+00
6.900000000000000000e+01 1.100000000000000000e+01 4.899522018432617188e+01 0.000000000000000000e+00
6.900000000000000000e+01 1.200000000000000000e+01 5.124450302124023438e+01 0.000000000000000000e+00
6.900000000000000000e+01 1.400000000000000000e+01 5.105993652343750000e+01 2.058654785156250000e+00
6.900000000000000000e+01 1.600000000000000000e+01 5.402035903930664062e+01 5.328941345214843750e-01
6.900000000000000000e+01 1.700000000000000000e+01 5.231098556518554688e+01 0.000000000000000000e+00
6.900000000000000000e+01 2.000000000000000000e+01 5.339630889892578125e+01 0.000000000000000000e+00
7.000000000000000000e+01 0.000000000000000000e+00 3.984858131408691406e+01 6.172771453857421875e-01
7.000000000000000000e+01 1.000000000000000000e+00 4.638955688476562500e+01 0.000000000000000000e+00
7.000000000000000000e+01 8.000000000000000000e+00 4.700007629394531250e+01 0.000000000000000000e+00
7.000000000000000000e+01 9.000000000000000000e+00 4.737445831298828125e+01 0.000000000000000000e+00
7.000000000000000000e+01 1.000000000000000000e+01 4.946417808532714844e+01 2.537412643432617188e+00
7.000000000000000000e+01 1.200000000000000000e+01 5.040327072143554688e+01 7.443492261063368032e-01
7.000000000000000000e+01 1.700000000000000000e+01 5.081751823425292969e+01 9.854602813720703125e-01
7.000000000000000000e+01 1.800000000000000000e+01 5.306114196777343750e+01 0.000000000000000000e+00
7.000000000000000000e+01 1.900000000000000000e+01 5.181042480468750000e+01 5.562896728515625000e-01
7.100000000000000000e+01 0.000000000000000000e+00 4.090254211425781250e+01 3.005142211914062500e-01
7.100000000000000000e+01 8.000000000000000000e+00 4.944533157348632812e+01 0.000000000000000000e+00
7.100000000000000000e+01 9.000000000000000000e+00 4.323285675048828125e+01 0.000000000000000000e+00
7.100000000000000000e+01 1.100000000000000000e+01 5.019889831542968750e+01 0.000000000000000000e+00
7.100000000000000000e+01 1.200000000000000000e+01 5.035467402140299242e+01 1.192499536301639296e+00
7.100000000000000000e+01 1.400000000000000000e+01 4.880638313293457031e+01 2.367560027835933667e+00
7.100000000000000000e+01 1.700000000000000000e+01 5.035026550292968750e+01 0.000000000000000000e+00
7.100000000000000000e+01 2.000000000000000000e+01 5.470235824584960938e+01 0.000000000000000000e+00
7.200000000000000000e+01 0.000000000000000000e+00 4.136813227335611742e+01 1.634748963785923159e+00
7.200000000000000000e+01 2.000000000000000000e+00 4.306256866455078125e+01 0.000000000000000000e+00
7.200000000000000000e+01 3.000000000000000000e+00 4.499964714050292969e+01 7.968769073486328125e-01
7.200000000000000000e+01 9.000000000000000000e+00 4.917066955566406250e+01 1.775360107421875000e+00
7.200000000000000000e+01 1.200000000000000000e+01 4.922825431823730469e+01 6.905002593994140625e-01
7.200000000000000000e+01 1.400000000000000000e+01 4.493537521362304688e+01 0.000000000000000000e+00
7.200000000000000000e+01 1.500000000000000000e+01 5.134696960449218750e+01 0.000000000000000000e+00
7.200000000000000000e+01 1.700000000000000000e+01 5.039720535278320312e+01 0.000000000000000000e+00
7.200000000000000000e+01 2.100000000000000000e+01 5.210649108886718750e+01 0.000000000000000000e+00
7.300000000000000000e+01 0.000000000000000000e+00 3.978768920898437500e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.000000000000000000e+00 4.151817321777343750e+01 2.632598876953125000e-01
7.300000000000000000e+01 2.000000000000000000e+00 4.063726043701171875e+01 0.000000000000000000e+00
7.300000000000000000e+01 4.000000000000000000e+00 4.141802978515625000e+01 0.000000000000000000e+00
7.300000000000000000e+01 8.000000000000000000e+00 4.739203008015950758e+01 1.253408881103649231e+00
7.300000000000000000e+01 9.000000000000000000e+00 5.088957595825195312e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.100000000000000000e+01 5.280229949951171875e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.200000000000000000e+01 4.848022460937500000e+01 1.250738890899408595e+00
7.300000000000000000e+01 1.300000000000000000e+01 5.030863571166992188e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.400000000000000000e+01 5.542251968383789062e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.500000000000000000e+01 4.686028671264648438e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.600000000000000000e+01 5.035517883300781250e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.700000000000000000e+01 4.936986668904622633e+01 1.072293443489105380e+00
7.300000000000000000e+01 1.800000000000000000e+01 5.134002685546875000e+01 8.833503723144531250e-01
7.300000000000000000e+01 1.900000000000000000e+01 4.992884826660156250e+01 0.000000000000000000e+00
7.300000000000000000e+01 2.000000000000000000e+01 4.846565246582031250e+01 0.000000000000000000e+00
7.300000000000000000e+01 2.300000000000000000e+01 4.983010101318359375e+01 0.000000000000000000e+00
7.300000000000000000e+01 2.400000000000000000e+01 5.171038436889648438e+01 0.000000000000000000e+00
7.400000000000000000e+01 0.000000000000000000e+00 4.030280303955078125e+01 0.000000000000000000e+00
7.400000000000000000e+01 1.000000000000000000e+00 4.246698379516601562e+01 0.000000000000000000e+00
7.400000000000000000e+01 2.000000000000000000e+00 4.722859954833984375e+01 0.000000000000000000e+00
7.400000000000000000e+01 4.000000000000000000e+00 4.443357086181640625e+01 0.000000000000000000e+00
7.400000000000000000e+01 9.000000000000000000e+00 4.991074752807617188e+01 0.000000000000000000e+00
7.400000000000000000e+01 1.100000000000000000e+01 5.036772155761718750e+01 0.000000000000000000e+00
7.400000000000000000e+01 1.200000000000000000e+01 4.847405624389648438e+01 1.911352732500419593e+00
7.400000000000000000e+01 1.400000000000000000e+01 4.848626708984375000e+01 0.000000000000000000e+00
7.400000000000000000e+01 1.500000000000000000e+01 5.094213867187500000e+01 0.000000000000000000e+00
7.500000000000000000e+01 0.000000000000000000e+00 4.007142130533853930e+01 2.825344840768995613e+00
7.500000000000000000e+01 1.000000000000000000e+00 4.164927482604980469e+01 1.884382247924804688e+00
7.500000000000000000e+01 2.000000000000000000e+00 4.102822621663411695e+01 1.630211398764324082e+00
7.500000000000000000e+01 3.000000000000000000e+00 4.358454895019531250e+01 0.000000000000000000e+00
7.500000000000000000e+01 7.000000000000000000e+00 4.619832992553710938e+01 0.000000000000000000e+00
7.500000000000000000e+01 1.300000000000000000e+01 4.688599014282226562e+01 2.770012508317435174e+00
7.500000000000000000e+01 1.400000000000000000e+01 4.960867691040039062e+01 0.000000000000000000e+00
7.500000000000000000e+01 1.800000000000000000e+01 5.134904479980468750e+01 0.000000000000000000e+00
7.500000000000000000e+01 1.900000000000000000e+01 4.872151056925455492e+01 3.521403883138743418e-01
7.500000000000000000e+01 2.500000000000000000e+01 5.125910568237304688e+01 0.000000000000000000e+00
7.600000000000000000e+01 1.000000000000000000e+00 3.997269439697265625e+01 0.000000000000000000e+00
7.600000000000000000e+01 3.000000000000000000e+00 4.173072052001953125e+01 4.299659729003906250e-01
7.600000000000000000e+01 6.000000000000000000e+00 4.551448059082031250e+01 1.165382853001609265e+00
7.600000000000000000e+01 9.000000000000000000e+00 4.608526535034179972e+01 2.115068237174540844e+00
7.600000000000000000e+01 1.100000000000000000e+01 4.820397186279296875e+01 0.000000000000000000e+00
7.600000000000000000e+01 1.200000000000000000e+01 4.657406044006347656e+01 1.745295729378336658e+00
7.600000000000000000e+01 1.600000000000000000e+01 4.819788169860839844e+01 2.962213516235351562e+00
7.600000000000000000e+01 1.800000000000000000e+01 4.927240562438964844e+01 1.833133697509765625e-01
7.700000000000000000e+01 0.000000000000000000e+00 3.885699081420898438e+01 8.624382019042968750e-01
7.700000000000000000e+01 2.000000000000000000e+00 4.374516296386718750e+01 0.000000000000000000e+00
7.700000000000000000e+01 4.000000000000000000e+00 4.170132064819335938e+01 0.000000000000000000e+00
7.700000000000000000e+01 9.000000000000000000e+00 5.296640777587890625e+01 0.000000000000000000e+00
7.700000000000000000e+01 1.000000000000000000e+01 4.858249282836914062e+01 0.000000000000000000e+00
7.700000000000000000e+01 1.200000000000000000e+01 4.708972549438476562e+01 5.479240417480468750e-01
7.700000000000000000e+01 1.300000000000000000e+01 4.740676116943359375e+01 0.000000000000000000e+00
7.700000000000000000e+01 1.400000000000000000e+01 5.117714691162109375e+01 1.437744140625000000e+00
7.800000000000000000e+01 0.000000000000000000e+00 3.998552703857421875e+01 0.000000000000000000e+00
7.800000000000000000e+01 1.000000000000000000e+00 4.217034149169921875e+01 6.242752075195312500e-01
7.800000000000000000e+01 2.000000000000000000e+00 4.442971038818359375e+01 0.000000000000000000e+00
7.800000000000000000e+01 3.000000000000000000e+00 4.146495310465494555e+01 9.898906879050217711e-01
7.800000000000000000e+01 1.000000000000000000e+01 4.615405654907226562e+01 0.000000000000000000e+00
7.800000000000000000e+01 1.100000000000000000e+01 4.750783920288085938e+01 0.000000000000000000e+00
7.800000000000000000e+01 1.300000000000000000e+01 4.880085754394531250e+01 0.000000000000000000e+00
7.800000000000000000e+01 1.400000000000000000e+01 4.623644256591796875e+01 0.000000000000000000e+00
7.900000000000000000e+01 0.000000000000000000e+00 3.830173492431640625e+01 0.000000000000000000e+00
7.900000000000000000e+01 2.000000000000000000e+00 4.313646316528320312e+01 0.000000000000000000e+00
7.900000000000000000e+01 3.000000000000000000e+00 4.079814720153808594e+01 6.837844848632812500e-03
7.900000000000000000e+01 6.000000000000000000e+00 4.547639656066894531e+01 1.036205291748046875e-01
7.900000000000000000e+01 7.000000000000000000e+00 4.475895500183105469e+01 8.685398101806640625e-01
7.900000000000000000e+01 9.000000000000000000e+00 4.735258483886718750e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.000000000000000000e+01 4.956356430053710938e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.100000000000000000e+01 4.901908111572265625e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.200000000000000000e+01 4.890126673380533617e+01 1.295305307138342465e+00
7.900000000000000000e+01 1.300000000000000000e+01 4.619099044799804688e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.400000000000000000e+01 4.572406768798828125e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.600000000000000000e+01 5.022012329101562500e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.700000000000000000e+01 4.952349090576171875e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.800000000000000000e+01 4.910530598958333570e+01 7.571854614984107057e-01
8.000000000000000000e+01 0.000000000000000000e+00 4.007710647583007812e+01 2.821414947509765625e+00
8.000000000000000000e+01 4.000000000000000000e+00 4.157892990112304688e+01 6.730155944824218750e-01
8.000000000000000000e+01 8.000000000000000000e+00 4.189834594726562500e+01 0.000000000000000000e+00
8.000000000000000000e+01 9.000000000000000000e+00 4.665890884399414062e+01 7.668876647949218750e-01
8.000000000000000000e+01 1.200000000000000000e+01 4.653832626342773438e+01 0.000000000000000000e+00
8.000000000000000000e+01 1.300000000000000000e+01 4.649493217468261719e+01 4.003696441650390625e-01
8.000000000000000000e+01 1.700000000000000000e+01 5.204407501220703125e+01 0.000000000000000000e+00
8.000000000000000000e+01 2.700000000000000000e+01 4.810544586181640625e+01 0.000000000000000000e+00
8.100000000000000000e+01 0.000000000000000000e+00 4.229801559448242188e+01 1.323356175772408161e+00
8.100000000000000000e+01 3.000000000000000000e+00 4.033115959167480469e+01 1.350782394409179688e+00
8.100000000000000000e+01 5.000000000000000000e+00 4.215330886840820312e+01 0.000000000000000000e+00
8.100000000000000000e+01 6.000000000000000000e+00 4.131900787353515625e+01 0.000000000000000000e+00
8.100000000000000000e+01 1.100000000000000000e+01 4.405640029907226562e+01 0.000000000000000000e+00
8.100000000000000000e+01 1.400000000000000000e+01 4.556135368347167969e+01 1.395025253295898438e+00
8.100000000000000000e+01 2.000000000000000000e+01 4.902204132080078125e+01 2.986068725585937500e-01
8.100000000000000000e+01 2.300000000000000000e+01 4.681574249267578125e+01 0.000000000000000000e+00
8.200000000000000000e+01 0.000000000000000000e+00 4.298630905151367188e+01 1.883995056152343750e+00
8.200000000000000000e+01 2.000000000000000000e+00 4.145349884033203125e+01 2.810134887695312500e-01
8.200000000000000000e+01 3.000000000000000000e+00 4.436746215820312500e+01 0.000000000000000000e+00
8.200000000000000000e+01 4.000000000000000000e+00 4.011984252929687500e+01 0.000000000000000000e+00
8.200000000000000000e+01 5.000000000000000000e+00 4.253183746337890625e+01 1.272064208984375000e+00
